Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-01-02,1.05158,1.05265,1.04506,1.04631
2017-01-03,1.04631,1.04903,1.03408,1.04095
2017-01-04,1.04108,1.04993,1.03898,1.04876
2017-01-05,1.04871,1.0615,1.0481,1.06021
2017-01-06,1.06024,1.0613,1.05251,1.05346
2017-01-09,1.05334,1.05888,1.05111,1.05844
2017-01-10,1.05844,1.06268,1.0551,1.05576
2017-01-11,1.05548,1.06223,1.04547,1.05839
2017-01-12,1.05838,1.06846,1.05718,1.06131
2017-01-13,1.06134,1.0674,1.05971,1.06376
2017-01-16,1.06227,1.06359,1.058,1.05982
2017-01-17,1.05982,1.07186,1.05981,1.07113
2017-01-18,1.0711,1.0713,1.06291,1.06334
2017-01-19,1.06335,1.06767,1.05904,1.06602
2017-01-20,1.06596,1.07094,1.06254,1.06966
2017-01-23,1.07035,1.07723,1.07035,1.07722
2017-01-24,1.07716,1.07738,1.07204,1.07312
2017-01-25,1.07314,1.07697,1.07115,1.07502
2017-01-26,1.0749,1.07657,1.06577,1.06797
2017-01-27,1.06811,1.07248,1.06585,1.06964
2017-01-30,1.07138,1.07401,1.06205,1.07013
2017-01-31,1.07009,1.08113,1.06848,1.07964
2017-02-01,1.07962,1.08073,1.0736,1.07673
2017-02-02,1.07671,1.08285,1.07564,1.07619
2017-02-03,1.07609,1.07972,1.07138,1.07791
2017-02-06,1.07848,1.07885,1.07061,1.07482
2017-02-07,1.07482,1.07492,1.06563,1.06805
2017-02-08,1.06805,1.07128,1.06407,1.06956
2017-02-09,1.06954,1.07095,1.06513,1.06543
2017-02-10,1.06542,1.06678,1.06079,1.06368
2017-02-13,1.06315,1.06579,1.05919,1.05964
2017-02-14,1.05961,1.06333,1.05612,1.05778
2017-02-15,1.05778,1.06087,1.05218,1.05927
2017-02-16,1.05923,1.06792,1.05923,1.06686
2017-02-17,1.06691,1.06763,1.06056,1.06084
2017-02-20,1.06206,1.0633,1.06035,1.0614
2017-02-21,1.0614,1.06147,1.05262,1.05354
2017-02-22,1.05357,1.05739,1.04938,1.05565
2017-02-23,1.05556,1.05951,1.05378,1.05785
2017-02-24,1.05784,1.06178,1.05574,1.05623
2017-02-27,1.05606,1.06298,1.0552,1.05871
2017-02-28,1.0587,1.063,1.05705,1.05733
2017-03-01,1.05732,1.05887,1.05146,1.05513
2017-03-02,1.05506,1.05506,1.04951,1.05067
2017-03-03,1.05069,1.06189,1.05024,1.06188
2017-03-06,1.06107,1.06398,1.05749,1.05818
2017-03-07,1.05818,1.06025,1.05585,1.0566
2017-03-08,1.05659,1.05742,1.0535,1.05413
2017-03-09,1.05409,1.0615,1.05252,1.05773
2017-03-10,1.05757,1.06991,1.05725,1.06858
2017-03-13,1.06796,1.07143,1.0652,1.06523
2017-03-14,1.06522,1.06626,1.06008,1.06089
2017-03-15,1.06093,1.07399,1.06078,1.07302
2017-03-16,1.07309,1.07745,1.07062,1.07716
2017-03-17,1.07716,1.07824,1.07277,1.07379
2017-03-20,1.0742,1.07769,1.07253,1.07339
2017-03-21,1.07339,1.08193,1.07201,1.08129
2017-03-22,1.08125,1.08243,1.07761,1.07937
2017-03-23,1.07941,1.08048,1.07686,1.07824
2017-03-24,1.07824,1.08179,1.07606,1.07983
2017-03-27,1.08336,1.09054,1.08303,1.08636
2017-03-28,1.08635,1.08727,1.07992,1.0813
2017-03-29,1.08131,1.08265,1.07404,1.07675
2017-03-30,1.07675,1.07687,1.06722,1.06829
2017-03-31,1.06816,1.07018,1.06647,1.06679
2017-04-03,1.06605,1.06811,1.06427,1.06687
2017-04-04,1.06681,1.06821,1.0636,1.0679
2017-04-05,1.0679,1.06891,1.06356,1.06667
2017-04-06,1.0667,1.06841,1.06293,1.06426
2017-04-07,1.06426,1.06655,1.05809,1.05953
2017-04-10,1.05832,1.06065,1.05704,1.05958
2017-04-11,1.05942,1.06298,1.05789,1.06059
2017-04-12,1.06059,1.0675,1.05894,1.06663
2017-04-13,1.06683,1.0677,1.06101,1.06153
2017-04-14,1.06165,1.06297,1.06063,1.06123
2017-04-17,1.0609,1.06703,1.06032,1.06458
2017-04-18,1.06459,1.0736,1.06375,1.07303
2017-04-19,1.07306,1.07363,1.07,1.07108
2017-04-20,1.07097,1.07773,1.07097,1.07157
2017-04-21,1.07128,1.0738,1.06825,1.06991
2017-04-24,1.08977,1.08993,1.08212,1.08648
2017-04-25,1.08654,1.09499,1.08515,1.0928
2017-04-26,1.09281,1.09509,1.08567,1.09049
2017-04-27,1.09042,1.09329,1.0852,1.08739
2017-04-28,1.08734,1.09472,1.08573,1.08921
2017-05-01,1.08973,1.09239,1.08846,1.08982
2017-05-02,1.08991,1.09332,1.08886,1.09286
2017-05-03,1.09284,1.09369,1.0883,1.08843
2017-05-04,1.08845,1.09872,1.08757,1.09792
2017-05-05,1.09803,1.0999,1.09493,1.09961
2017-05-08,1.10133,1.1014,1.09167,1.0922
2017-05-09,1.09226,1.09335,1.08636,1.08755
2017-05-10,1.08782,1.08981,1.08535,1.08676
2017-05-11,1.08675,1.08931,1.08395,1.08622
2017-05-12,1.08618,1.0934,1.08561,1.09295
2017-05-15,1.09329,1.09893,1.09228,1.09769
2017-05-16,1.09781,1.10973,1.09771,1.1081
2017-05-17,1.10812,1.11705,1.10812,1.11633
2017-05-18,1.11652,1.1172,1.10764,1.11001
2017-05-19,1.11013,1.12118,1.10988,1.12039
2017-05-22,1.12015,1.12635,1.11617,1.12368
2017-05-23,1.12369,1.12676,1.11754,1.11848
2017-05-24,1.11848,1.12201,1.1169,1.12137
2017-05-25,1.12137,1.12505,1.11941,1.12099
2017-05-26,1.12093,1.12335,1.11614,1.11717
2017-05-29,1.11762,1.11898,1.11517,1.11521
2017-05-30,1.11523,1.12046,1.11101,1.11822
2017-05-31,1.118,1.12522,1.11649,1.12436
2017-06-01,1.1243,1.12566,1.12024,1.12142
2017-06-02,1.12144,1.1285,1.12053,1.12818
2017-06-05,1.12798,1.12831,1.12349,1.12547
2017-06-06,1.12547,1.12834,1.12405,1.12781
2017-06-07,1.1278,1.1282,1.12045,1.1259
2017-06-08,1.1259,1.12691,1.11961,1.12028
2017-06-09,1.12023,1.12159,1.11665,1.11959
2017-06-12,1.12054,1.12321,1.1192,1.12056
2017-06-13,1.12053,1.12245,1.11855,1.12089
2017-06-14,1.12087,1.12952,1.11943,1.12173
2017-06-15,1.12172,1.12286,1.11326,1.11474
2017-06-16,1.11475,1.12017,1.11386,1.12014
2017-06-19,1.12007,1.12127,1.11433,1.11507
2017-06-20,1.11503,1.11649,1.1119,1.11342
2017-06-21,1.11345,1.1169,1.11276,1.1168
2017-06-22,1.11681,1.1178,1.11395,1.11519
2017-06-23,1.11518,1.12089,1.11454,1.11967
2017-06-26,1.11939,1.12197,1.11722,1.11834
2017-06-27,1.11833,1.13493,1.11792,1.13358
2017-06-28,1.13358,1.13894,1.12921,1.13766
2017-06-29,1.13764,1.14452,1.13748,1.14404
2017-06-30,1.14412,1.14453,1.13924,1.14206
2017-07-03,1.14219,1.14271,1.13553,1.13641
2017-07-04,1.13641,1.13769,1.13371,1.13473
2017-07-05,1.13471,1.13683,1.13133,1.13509
2017-07-06,1.13508,1.14251,1.133,1.14223
2017-07-07,1.14213,1.14395,1.138,1.14038
2017-07-10,1.13994,1.14179,1.13819,1.13976
2017-07-11,1.13975,1.14797,1.1383,1.14645
2017-07-12,1.14645,1.14894,1.1392,1.14128
2017-07-13,1.14126,1.1456,1.13707,1.14006
2017-07-14,1.14006,1.14711,1.13917,1.14702
2017-07-17,1.14711,1.1487,1.14349,1.14785
2017-07-18,1.14785,1.1583,1.14717,1.1554
2017-07-19,1.15541,1.15555,1.15102,1.15178
2017-07-20,1.15179,1.16545,1.14794,1.16328
2017-07-21,1.16327,1.16828,1.16195,1.16681
2017-07-24,1.16671,1.1684,1.16277,1.1637
2017-07-25,1.16371,1.17121,1.1631,1.16479
2017-07-26,1.16479,1.17474,1.16135,1.17468
2017-07-27,1.17468,1.17766,1.16503,1.16753
2017-07-28,1.16753,1.17641,1.16717,1.17589
2017-07-31,1.17546,1.18458,1.17235,1.1836
2017-08-01,1.1836,1.18385,1.17879,1.18059
2017-08-02,1.18059,1.19101,1.17939,1.18553
2017-08-03,1.1855,1.18928,1.18307,1.18707
2017-08-04,1.18709,1.18891,1.17313,1.17797
2017-08-07,1.17764,1.18133,1.17743,1.17955
2017-08-08,1.17954,1.1824,1.17168,1.17492
2017-08-09,1.17498,1.17639,1.16891,1.17598
2017-08-10,1.17598,1.17847,1.17047,1.17718
2017-08-11,1.17719,1.18449,1.17489,1.18249
2017-08-14,1.18239,1.18383,1.17702,1.17764
2017-08-15,1.17763,1.17925,1.16874,1.17351
2017-08-16,1.17356,1.17787,1.16827,1.17717
2017-08-17,1.17718,1.179,1.16629,1.17259
2017-08-18,1.17261,1.17741,1.17087,1.17637
2017-08-21,1.17583,1.18278,1.17319,1.18135
2017-08-22,1.1814,1.18242,1.17453,1.17652
2017-08-23,1.17653,1.18233,1.17407,1.18096
2017-08-24,1.18095,1.18177,1.17843,1.18001
2017-08-25,1.18002,1.1941,1.17738,1.1924
2017-08-28,1.19447,1.1984,1.19173,1.19779
2017-08-29,1.1978,1.207,1.19469,1.19683
2017-08-30,1.19682,1.19845,1.1881,1.1894
2017-08-31,1.18935,1.19215,1.18233,1.19215
2017-09-01,1.19214,1.19798,1.18506,1.18645
2017-09-04,1.18788,1.19219,1.18746,1.18972
2017-09-05,1.18975,1.19403,1.18691,1.19135
2017-09-06,1.19137,1.19501,1.19029,1.19218
2017-09-07,1.19217,1.20592,1.19145,1.20192
2017-09-08,1.20191,1.20924,1.20158,1.20283
2017-09-11,1.20233,1.20295,1.1948,1.19552
2017-09-12,1.19554,1.19782,1.19266,1.19654
2017-09-13,1.19654,1.19939,1.18732,1.18889
2017-09-14,1.1888,1.19222,1.18407,1.19144
2017-09-15,1.19144,1.19867,1.19014,1.19451
2017-09-18,1.19352,1.19693,1.19153,1.19518
2017-09-19,1.19519,1.20058,1.19519,1.19952
2017-09-20,1.19957,1.20203,1.18618,1.18923
2017-09-21,1.18945,1.19537,1.1866,1.19403
2017-09-22,1.19402,1.20038,1.19372,1.19428
2017-09-25,1.19157,1.19366,1.1833,1.18466
2017-09-26,1.18466,1.18616,1.17586,1.17912
2017-09-27,1.17913,1.17949,1.17172,1.17443
2017-09-28,1.17441,1.1803,1.17214,1.17837
2017-09-29,1.17834,1.18325,1.17728,1.182
2017-10-02,1.18069,1.18152,1.17306,1.17339
2017-10-03,1.1734,1.17731,1.16966,1.17372
2017-10-04,1.1737,1.17878,1.1737,1.1757
2017-10-05,1.1757,1.17789,1.16992,1.17118
2017-10-06,1.17117,1.17388,1.16698,1.17346
2017-10-09,1.17375,1.17559,1.17196,1.17412
2017-10-10,1.17413,1.18255,1.17395,1.18083
2017-10-11,1.18086,1.18692,1.17955,1.18607
2017-10-12,1.18604,1.18797,1.18277,1.18317
2017-10-13,1.18321,1.18747,1.18056,1.18193
2017-10-16,1.18112,1.18193,1.17807,1.17977
2017-10-17,1.17972,1.17974,1.17361,1.17658
2017-10-18,1.17659,1.18055,1.17307,1.17921
2017-10-19,1.17926,1.18579,1.17686,1.18465
2017-10-20,1.18466,1.18581,1.1763,1.17679
2017-10-23,1.17721,1.17775,1.17259,1.17493
2017-10-24,1.17493,1.17923,1.1743,1.17636
2017-10-25,1.17637,1.18178,1.17532,1.18159
2017-10-26,1.18159,1.18367,1.16409,1.16543
2017-10-27,1.1654,1.16553,1.15747,1.15982
2017-10-30,1.1595,1.16579,1.1595,1.16434
2017-10-31,1.16434,1.1661,1.16253,1.16498
2017-11-01,1.16497,1.16571,1.16065,1.16189
2017-11-02,1.16186,1.16874,1.16177,1.16573
2017-11-03,1.16575,1.16902,1.15992,1.16081
2017-11-06,1.16138,1.16241,1.15803,1.16101
2017-11-07,1.16101,1.16155,1.15546,1.15934
2017-11-08,1.15934,1.16109,1.15801,1.15935
2017-11-09,1.15934,1.16545,1.15861,1.16435
2017-11-10,1.16438,1.16779,1.16231,1.16659
2017-11-13,1.16582,1.1675,1.16375,1.16648
2017-11-14,1.16647,1.18047,1.16616,1.17982
2017-11-15,1.17983,1.18598,1.17689,1.17711
2017-11-16,1.177,1.18008,1.17592,1.17712
2017-11-17,1.17713,1.18218,1.17658,1.17928
2017-11-20,1.17666,1.18085,1.17225,1.17342
2017-11-21,1.17342,1.17579,1.17135,1.17338
2017-11-22,1.17339,1.18271,1.17336,1.18175
2017-11-23,1.18176,1.1856,1.18133,1.18513
2017-11-24,1.18506,1.19445,1.18369,1.19306
2017-11-27,1.19355,1.19612,1.18912,1.18998
2017-11-28,1.18997,1.19201,1.18271,1.18469
2017-11-29,1.18467,1.18829,1.18175,1.18497
2017-11-30,1.18496,1.19317,1.18094,1.18899
2017-12-01,1.18898,1.19405,1.1851,1.18938
2017-12-04,1.18694,1.18787,1.18294,1.18682
2017-12-05,1.18683,1.18768,1.18009,1.1829
2017-12-06,1.18289,1.1848,1.17808,1.1803
2017-12-07,1.18032,1.18142,1.17721,1.17758
2017-12-08,1.17758,1.17767,1.17306,1.17647
2017-12-11,1.17699,1.18119,1.17644,1.17733
2017-12-12,1.17732,1.17928,1.17177,1.1737
2017-12-13,1.17369,1.18317,1.17296,1.1826
2017-12-14,1.18259,1.18626,1.17649,1.17655
2017-12-15,1.17691,1.18124,1.17506,1.17539
2017-12-18,1.17468,1.18341,1.17408,1.1783
2017-12-19,1.17829,1.18489,1.17766,1.18419
2017-12-20,1.18419,1.19017,1.1829,1.18725
2017-12-21,1.18726,1.18895,1.18497,1.18662
2017-12-22,1.18664,1.18688,1.18172,1.18571
2017-12-26,1.18715,1.18787,1.18467,1.18605
2017-12-27,1.18605,1.19103,1.18551,1.18992
2017-12-28,1.18992,1.19591,1.1897,1.19385
2017-12-29,1.19384,1.20255,1.19371,1.20007
2018-01-02,1.2014,1.20811,1.20038,1.20575
2018-01-03,1.20576,1.20663,1.20017,1.20106
2018-01-04,1.20107,1.20888,1.20046,1.20719
2018-01-05,1.20721,1.20826,1.20208,1.2042
2018-01-08,1.20323,1.20521,1.19561,1.19684
2018-01-09,1.19684,1.19756,1.1916,1.19359
2018-01-10,1.1936,1.20179,1.19233,1.19496
2018-01-11,1.19495,1.20591,1.19299,1.20386
2018-01-12,1.20384,1.219,1.2031,1.219
2018-01-15,1.22046,1.22967,1.21878,1.22647
2018-01-16,1.22647,1.22834,1.21954,1.22561
2018-01-17,1.22563,1.23229,1.21654,1.21655
2018-01-18,1.21655,1.22649,1.21655,1.22409
2018-01-19,1.22409,1.22955,1.22185,1.22198
2018-01-22,1.22592,1.22671,1.22141,1.2261
2018-01-23,1.2261,1.23062,1.22233,1.22975
2018-01-24,1.22972,1.2415,1.22932,1.24046
2018-01-25,1.2403,1.25367,1.23641,1.23735
2018-01-26,1.23734,1.24935,1.23718,1.2419
2018-01-29,1.24199,1.24324,1.23372,1.23825
2018-01-30,1.23838,1.24539,1.23353,1.24053
2018-01-31,1.24053,1.2475,1.23871,1.24125
2018-02-01,1.24125,1.25223,1.23857,1.25049
2018-02-02,1.25075,1.25181,1.24098,1.24612
2018-02-05,1.24314,1.2475,1.23629,1.23758
2018-02-06,1.23755,1.24347,1.23144,1.23833
2018-02-07,1.23817,1.24056,1.22466,1.22538
2018-02-08,1.22543,1.22949,1.22124,1.22477
2018-02-09,1.22494,1.2287,1.22059,1.22351
2018-02-12,1.2251,1.22972,1.22353,1.22911
2018-02-13,1.22911,1.23712,1.22845,1.23498
2018-02-14,1.23503,1.2465,1.22761,1.2454
2018-02-15,1.24514,1.25102,1.24481,1.2501
2018-02-16,1.25001,1.25554,1.23938,1.24063
2018-02-19,1.24151,1.24349,1.23701,1.24064
2018-02-20,1.24069,1.24124,1.23201,1.23357
2018-02-21,1.23355,1.23599,1.22737,1.22756
2018-02-22,1.22758,1.23521,1.22599,1.23297
2018-02-23,1.23301,1.2337,1.228,1.22924
2018-02-26,1.22886,1.23546,1.22787,1.23133
2018-02-27,1.23131,1.23462,1.22219,1.22358
2018-02-28,1.22355,1.22402,1.21886,1.21935
2018-03-01,1.21932,1.22748,1.2155,1.22746
2018-03-02,1.2272,1.2336,1.22517,1.23293
2018-03-05,1.23525,1.23525,1.22695,1.23344
2018-03-06,1.23343,1.24229,1.23293,1.24214
2018-03-07,1.24212,1.2443,1.2385,1.24108
2018-03-08,1.24108,1.24459,1.22985,1.23134
2018-03-09,1.23127,1.23344,1.22741,1.23062
2018-03-12,1.23107,1.23455,1.22905,1.23337
2018-03-13,1.23339,1.24073,1.23147,1.23937
2018-03-14,1.23937,1.24127,1.23474,1.23683
2018-03-15,1.23683,1.23834,1.23005,1.23062
2018-03-16,1.23062,1.23362,1.2261,1.22889
2018-03-19,1.22855,1.23586,1.22581,1.23349
2018-03-20,1.23359,1.23545,1.22401,1.22456
2018-03-21,1.22455,1.23493,1.22438,1.23425
2018-03-22,1.23426,1.23878,1.22869,1.23204
2018-03-23,1.23204,1.23731,1.23164,1.23537
2018-03-26,1.23593,1.24616,1.2352,1.24478
2018-03-27,1.24478,1.24763,1.23729,1.24065
2018-03-28,1.24065,1.24216,1.23003,1.23103
2018-03-29,1.23104,1.23351,1.22843,1.23022
2018-03-30,1.23022,1.23308,1.22929,1.23191
2018-04-02,1.23205,1.23439,1.22824,1.2302
2018-04-03,1.23018,1.23348,1.22541,1.22701
2018-04-04,1.22706,1.23137,1.22573,1.22826
2018-04-05,1.22821,1.229,1.22185,1.22392
2018-04-06,1.22393,1.22905,1.22159,1.22853
2018-04-09,1.22779,1.23298,1.22611,1.23222
2018-04-10,1.23227,1.23775,1.23029,1.23536
2018-04-11,1.23537,1.23954,1.23477,1.23677
2018-04-12,1.23677,1.23797,1.22995,1.23266
2018-04-13,1.23258,1.23458,1.23073,1.23385
2018-04-16,1.2331,1.23938,1.2325,1.23806
2018-04-17,1.23808,1.24135,1.23365,1.2374
2018-04-18,1.23742,1.2397,1.23437,1.23782
2018-04-19,1.23783,1.24001,1.23291,1.23462
2018-04-20,1.23463,1.23528,1.225,1.22825
2018-04-23,1.2283,1.22895,1.2198,1.22087
2018-04-24,1.22085,1.22449,1.21819,1.22338
2018-04-25,1.22339,1.22389,1.21604,1.21627
2018-04-26,1.21622,1.22096,1.20964,1.21055
2018-04-27,1.2105,1.21328,1.20559,1.213
2018-04-30,1.21283,1.21388,1.20649,1.20791
2018-05-01,1.20792,1.20841,1.19818,1.19931
2018-05-02,1.1993,1.20318,1.19383,1.1956
2018-05-03,1.19553,1.20089,1.19479,1.19872
2018-05-04,1.19871,1.19957,1.19117,1.19575
2018-05-07,1.1958,1.1978,1.18981,1.19223
2018-05-08,1.19223,1.19387,1.18389,1.18627
2018-05-09,1.18624,1.18969,1.1823,1.18519
2018-05-10,1.1852,1.19454,1.18433,1.19165
2018-05-11,1.19165,1.19679,1.18915,1.19446
2018-05-14,1.19468,1.19959,1.19235,1.19269
2018-05-15,1.19268,1.19383,1.18212,1.18381
2018-05-16,1.18381,1.18541,1.17639,1.18118
2018-05-17,1.18118,1.18376,1.17773,1.1795
2018-05-18,1.17949,1.1822,1.17501,1.17678
2018-05-21,1.17685,1.17954,1.17167,1.17945
2018-05-22,1.17944,1.18296,1.17572,1.17784
2018-05-23,1.17781,1.17897,1.16769,1.17041
2018-05-24,1.17033,1.17499,1.16909,1.17225
2018-05-25,1.17215,1.17335,1.16467,1.16606
2018-05-28,1.16877,1.17283,1.16077,1.16245
2018-05-29,1.16245,1.16395,1.15106,1.15452
2018-05-30,1.15421,1.16754,1.15188,1.16675
2018-05-31,1.16674,1.17242,1.16414,1.16929
2018-06-01,1.16928,1.17177,1.16187,1.16575
2018-06-04,1.16631,1.17445,1.16615,1.16971
2018-06-05,1.16969,1.17319,1.16529,1.17175
2018-06-06,1.17172,1.17955,1.17141,1.1777
2018-06-07,1.17769,1.18398,1.17749,1.17982
2018-06-08,1.1798,1.18104,1.17277,1.17668
2018-06-11,1.17745,1.18202,1.17714,1.17826
2018-06-12,1.17825,1.18086,1.17339,1.17456
2018-06-13,1.17451,1.17998,1.17262,1.17941
2018-06-14,1.17941,1.18505,1.15641,1.15733
2018-06-15,1.15736,1.16267,1.15434,1.16092
2018-06-18,1.15953,1.16244,1.15658,1.16216
2018-06-19,1.16215,1.16446,1.15312,1.15848
2018-06-20,1.15861,1.16001,1.1538,1.1574
2018-06-21,1.15735,1.16329,1.1509,1.16083
2018-06-22,1.16078,1.16748,1.16012,1.16589
2018-06-25,1.16658,1.17131,1.16287,1.1701
2018-06-26,1.17011,1.17202,1.16354,1.1647
2018-06-27,1.1647,1.16719,1.15409,1.15589
2018-06-28,1.15588,1.15984,1.15275,1.1563
2018-06-29,1.15615,1.16822,1.15584,1.16769
2018-07-02,1.1668,1.16826,1.15917,1.16353
2018-07-03,1.16353,1.16727,1.16207,1.16586
2018-07-04,1.16588,1.16818,1.1631,1.1656
2018-07-05,1.16561,1.172,1.16501,1.169
2018-07-06,1.16898,1.17664,1.16806,1.17464
2018-07-09,1.17483,1.17906,1.17328,1.17484
2018-07-10,1.17483,1.17625,1.16913,1.17394
2018-07-11,1.17397,1.17548,1.16656,1.1674
2018-07-12,1.16739,1.16957,1.16501,1.16689
2018-07-13,1.16692,1.1684,1.16134,1.16827
2018-07-16,1.16864,1.17253,1.16759,1.17105
2018-07-17,1.17103,1.17445,1.16505,1.16588
2018-07-18,1.16587,1.16649,1.16023,1.16441
2018-07-19,1.16441,1.16785,1.15751,1.16453
2018-07-20,1.16452,1.17383,1.16273,1.17284
2018-07-23,1.17243,1.17497,1.16838,1.16892
2018-07-24,1.16889,1.17169,1.16549,1.16832
2018-07-25,1.16828,1.17387,1.16646,1.17241
2018-07-26,1.17239,1.17437,1.16387,1.16395
2018-07-27,1.16394,1.16643,1.16222,1.16597
2018-07-30,1.16585,1.17188,1.16482,1.17054
2018-07-31,1.17067,1.17458,1.16858,1.16878
2018-08-01,1.16875,1.16994,1.16574,1.16607
2018-08-02,1.16604,1.16676,1.15824,1.15864
2018-08-03,1.15864,1.16103,1.15617,1.15726
2018-08-06,1.15685,1.15702,1.15307,1.15525
2018-08-07,1.15537,1.16082,1.15517,1.15967
2018-08-08,1.15967,1.16283,1.15733,1.1614
2018-08-09,1.16143,1.16193,1.15255,1.15279
2018-08-10,1.15281,1.15361,1.13883,1.14027
2018-08-13,1.13871,1.14324,1.13651,1.14056
2018-08-14,1.14055,1.14292,1.13309,1.13456
2018-08-15,1.13456,1.1356,1.13012,1.13461
2018-08-16,1.13462,1.14089,1.13366,1.13748
2018-08-17,1.13748,1.14449,1.13666,1.14394
2018-08-20,1.14371,1.14911,1.13947,1.14906
2018-08-21,1.14906,1.16012,1.14857,1.15717
2018-08-22,1.15725,1.1623,1.15537,1.15947
2018-08-23,1.15946,1.15994,1.15302,1.15433
2018-08-24,1.15437,1.16391,1.15352,1.16258
2018-08-27,1.16245,1.16936,1.1595,1.16793
2018-08-28,1.16795,1.1733,1.16627,1.16934
2018-08-29,1.16931,1.171,1.16524,1.17092
2018-08-30,1.17092,1.17182,1.16419,1.16673
2018-08-31,1.16673,1.16897,1.1585,1.16098
2018-09-03,1.15974,1.16295,1.15898,1.16147
2018-09-04,1.16148,1.16176,1.15304,1.15809
2018-09-05,1.15812,1.16364,1.15439,1.16335
2018-09-06,1.16334,1.16592,1.16059,1.16234
2018-09-07,1.16234,1.16494,1.15509,1.15591
2018-09-10,1.15515,1.16152,1.15278,1.15963
2018-09-11,1.15962,1.16436,1.15659,1.15999
2018-09-12,1.16005,1.16497,1.15702,1.16286
2018-09-13,1.16286,1.1701,1.16093,1.16899
2018-09-14,1.169,1.17216,1.16208,1.1624
2018-09-17,1.16295,1.16983,1.16181,1.16855
2018-09-18,1.16855,1.17242,1.16523,1.16713
2018-09-19,1.16714,1.17149,1.16506,1.16732
2018-09-20,1.16732,1.17845,1.16691,1.17774
2018-09-21,1.17774,1.18026,1.17329,1.17479
2018-09-24,1.17465,1.18148,1.17245,1.17491
